"","GISJOIN","state_code","TOTALHH","response","SE","BTUelec","response","SE","BTUng","response","SE","BTUlpg","response","SE","BTUfo","response","SE","BTUwd"
"737","G0800590012041","08",2136,10.3508063432577,0.0431798008102245,33538750.3730907,11.045804040392,0.0632810440206887,66220651.6117117,9.05596947457217,0.616218878489942,8569541.20002306,8.70108643708525,0.203908437872553,6009437.54775201,9.28020264500743,0.295740613754592,10723604.7812504
"738","G0800590012042","08",1357,10.3534898602565,0.0431798008102245,33628873.0486188,11.051447459866,0.0632810440206887,66595419.0167942,9.00372875574452,0.616218878489942,8133354.7494964,8.67492373454437,0.203908437872553,5854253.29221011,9.29468539730044,0.295740613754592,10880042.1806505
"739","G0800590012043","08",2143,10.2684326062545,0.0431798008102245,30886764.564228,10.9224310561464,0.0632810440206887,58534679.3460232,9.28143177369914,0.616218878489942,10736793.5752677,8.21285619090021,0.203908437872553,3688061.24426163,9.07565236177209,0.295740613754592,8739885.44664147
"740","G0800590012044","08",1590,10.1448220171868,0.0431798008102245,27295372.2131938,10.7715728050351,0.0632810440206887,50338044.1835596,9.14484804923085,0.616218878489942,9366062.37296631,7.91781778087673,0.203908437872553,2745772.62564508,9.03470009852642,0.295740613754592,8389197.10757612
"741","G0800590012045","08",2188,10.3159134753182,0.0431798008102245,32388668.6937208,11.0301171407896,0.0632810440206887,65189960.2103959,9.27003312476588,0.616218878489942,10615103.5034264,8.39015783461376,0.203908437872553,4403512.66610577,9.16232634160258,0.295740613754592,9531204.14348189
"742","G0800590012046","08",833,10.2921222598703,0.0431798008102245,31627196.9846363,10.9514744130821,0.0632810440206887,60259651.1656938,8.962584162646,0.616218878489942,7805502.10943101,8.59486405120859,0.203908437872553,5403834.38144038,9.22796909332186,0.295740613754592,10177850.2437714
"743","G0800590012047","08",1636,10.1578475466226,0.0431798008102245,27653234.5006034,10.6380331799814,0.0632810440206887,44045426.0582745,8.94519614792173,0.616218878489942,7670953.08401927,8.04875908953929,0.203908437872553,3129908.62412975,9.11052954944084,0.295740613754592,9050086.09076861
"744","G0800590012048","08",1014,10.2250154033178,0.0431798008102245,29574442.4599498,10.6045822317417,0.0632810440206887,42596434.9658051,9.39387854723911,0.616218878489942,12014608.3061933,8.36190497843897,0.203908437872553,4280841.9154096,9.34726190954751,0.295740613754592,11467381.6912864
"745","G0800590012049","08",1384,10.4400074099092,0.0431798008102245,36667931.2271799,11.1143898214149,0.0632810440206887,70921820.6810388,9.06780498455829,0.616218878489942,8671568.67306846,8.73268335272432,0.203908437872553,6202348.89131545,9.42651605853093,0.295740613754592,12413204.4315664
"746","G0800590012050","08",1759,10.1247190076867,0.0431798008102245,26752131.7651295,10.6672171162239,0.0632810440206887,45349785.5605756,9.10832698580693,0.616218878489942,9030174.63643361,7.82411650148378,0.203908437872553,2500176.23278004,8.97524218765327,0.295740613754592,7904932.31775638
"747","G0800590012051","08",1285,10.5038629866384,0.0431798008102245,39085757.4590238,11.2340878540461,0.0632810440206887,79939986.6137302,9.23062162287114,0.616218878489942,10204883.1292048,8.83648040924396,0.203908437872553,6880732.60982088,9.65192081255465,0.295740613754592,15551631.201981
"748","G0800590012052","08",2003,10.2869833786126,0.0431798008102245,31465085.4674904,10.9074225230144,0.0632810440206887,57662719.4589044,8.89021874415237,0.616218878489942,7260607.22517407,8.52249629394199,0.203908437872553,5026585.94431686,9.27290337656931,0.295740613754592,10645615.2907097
"749","G0800590012053","08",1419,10.3287508208854,0.0431798008102245,32807133.467849,11.0199995131483,0.0632810440206887,64533717.8729329,8.95215826851366,0.616218878489942,7724545.52649528,8.7461081284154,0.203908437872553,6286175.45135839,9.3464381672296,0.295740613754592,11457939.4132476
"750","G0800590012054","08",1562,10.2435558084094,0.0431798008102245,30127879.2209755,10.981539630241,0.0632810440206887,62098880.5386468,9.4436369766912,0.616218878489942,12627559.6316027,8.50588197105468,0.203908437872553,4943762.55486045,9.29112340355697,0.295740613754592,10841356.4784918
"751","G0800590012055","08",1585,10.1837925181467,0.0431798008102245,28380085.1699036,10.783692684424,0.0632810440206887,50951847.304117,8.9572627018497,0.616218878489942,7764075.75807165,8.22081495284038,0.203908437872553,3717530.76060359,9.22193901321895,0.295740613754592,10116661.6629587
"752","G0800590012057","08",2596,10.1088480381507,0.0431798008102245,26330901.0089749,10.6614953389897,0.0632810440206887,45091045.1234501,9.02504206079245,0.616218878489942,8308563.9312553,7.909122503538,0.203908437872553,2722000.87192911,9.11111992741299,0.295740613754592,9055430.63973941
"753","G0800590012058","08",1581,10.3084131396469,0.0431798008102245,32146651.5460498,10.6963054461919,0.0632810440206887,46688308.4048858,9.80814850942057,0.616218878489942,18181293.4019147,8.21279981538589,0.203908437872553,3687853.33377273,9.70931168685831,0.295740613754592,16470261.2769912
"754","G0800590012059","08",1173,10.3152143470175,0.0431798008102245,32366032.7724424,11.0112400562205,0.0632810440206887,63970906.1121371,9.34882443803542,0.616218878489942,11485313.8079339,8.32898153496077,0.203908437872553,4142196.7206991,9.2797755645318,0.295740613754592,10719025.9168613
"755","G0800590015800","08",2002,9.90617209696795,0.0431798008102245,21500307.8062811,10.3652802426738,0.0632810440206887,33530939.3218637,8.78811447887239,0.616218878489942,6555859.30325058,7.8081807994264,0.203908437872553,2460649.94527439,9.10341946987739,0.295740613754592,8985967.47296093
"756","G0800590015900","08",1391,9.94276527523742,0.0431798008102245,22301644.7169975,10.3929791743549,0.0632810440206887,34472693.0949475,8.75360681777408,0.616218878489942,6333490.70781481,7.57423216933019,0.203908437872553,1947364.44233037,8.89245716354562,0.295740613754592,7276877.71248724
"757","G0800590060300","08",1658,10.2907927591121,0.0431798008102245,31585176.5415612,11.0662476772149,0.0632810440206887,67588375.5537369,9.3356414061206,0.616218878489942,11334896.2079088,8.74419351421406,0.203908437872553,6274151.36498346,9.04253675759307,0.295740613754592,8455198.6632155
"758","G0800590060400","08",1312,10.2993185753875,0.0431798008102245,31855617.1791939,10.9595633499252,0.0632810440206887,60749064.4260779,8.95132698897362,0.616218878489942,7718126.93803326,8.78196997398585,0.203908437872553,6515700.29867621,9.29950174395035,0.295740613754592,10932570.6314294
"759","G0800610960100","08",593,10.238656079369,0.0431798008102245,29980621.8314897,10.7023880994348,0.0632810440206887,46973162.6519459,9.4272921177665,0.616218878489942,12422841.5525132,7.85660654578628,0.203908437872553,2582741.07417794,9.56699510619546,0.295740613754592,14285425.5783537
"760","G0800630962100","08",1932,10.1502764824276,0.0431798008102245,27444660.6463233,10.7593242054237,0.0632810440206887,49725234.3279615,8.90685116235925,0.616218878489942,7382378.54958072,8.32338611915012,0.203908437872553,4119084.13025629,9.06470728418733,0.295740613754592,8644748.31373846
"761","G0800630962200","08",569,10.2471486670797,0.0431798008102245,30236319.1210187,10.6403275290901,0.0632810440206887,44146597.6593959,9.52402386359342,0.616218878489942,13684565.4002946,7.938773569719,0.203908437872553,2803919.58681998,9.49856851099648,0.295740613754592,13340616.2092001
"762","G0800630962300","08",476,10.2190214486679,0.0431798008102245,29397704.8009495,10.6439828412538,0.0632810440206887,44308262.54261,9.63786669873995,0.616218878489942,15334595.5016431,8.07307751167324,0.203908437872553,3206956.10282056,9.65198992416238,0.295740613754592,15552706.0373575
"763","G0800650961700","08",2502,10.1749642999183,0.0431798008102245,28130642.272926,10.7034585807433,0.0632810440206887,47023473.4681575,8.82161174984577,0.616218878489942,6779182.17054764,8.53020586634129,0.203908437872553,5065488.54107976,9.23955678756805,0.295740613754592,10296474.0211668
"764","G0800650961900","08",851,10.0247170383086,0.0431798008102245,24206282.1619481,10.486971673086,0.0632810440206887,37870028.8931288,9.33426290292549,0.616218878489942,11319281.7820106,8.78636408328653,0.203908437872553,6544393.99340589,8.80828683692494,0.295740613754592,6689449.3273048
"765","G0800670940300","08",2275,10.1928033705524,0.0431798008102245,28636969.5641603,10.6212527033696,0.0632810440206887,43312489.5271492,9.52333698208377,0.616218878489942,13675168.952846,8.96753617613603,0.203908437872553,7844250.92431584,8.98764487384635,0.295740613754592,8003585.22860162
"766","G0800670940400","08",2173,10.2788685940616,0.0431798008102245,31210786.2651241,10.4529140270293,0.0632810440206887,36601980.7872211,10.1727888777131,0.616218878489942,26180990.6241069,8.21720644286051,0.203908437872553,3704140.18829064,9.91215093401721,0.295740613754592,20174020.3435208
"767","G0800670970600","08",3946,10.2363638209261,0.0431798008102245,29911977.2036444,10.6257519998232,0.0632810440206887,43507804.3177574,9.54604959485884,0.616218878489942,13989321.8819536,8.6177354412643,0.203908437872553,5528851.79673421,9.12857095272368,0.295740613754592,9214844.10765966
"768","G0800670970701","08",1881,10.2568113553906,0.0431798008102245,30529899.3512498,10.6276715623598,0.0632810440206887,43591400.4773342,9.6019677147835,0.616218878489942,14793863.0471862,8.58000478954323,0.203908437872553,5324131.02540253,9.08490433181739,0.295740613754592,8821121.82377883
"769","G0800670970703","08",2316,10.2284831395813,0.0431798008102245,29677176.8514792,10.7446909487542,0.0632810440206887,49002890.2241381,9.12350591928283,0.616218878489942,9168288.61619276,8.55790107534329,0.203908437872553,5207739.04123521,9.16217589185828,0.295740613754592,9529770.28412029
"770","G0800670970704","08",1775,10.1614298258253,0.0431798008102245,27752473.7526691,10.4601914179438,0.0632810440206887,36869319.2931998,9.57685045776051,0.616218878489942,14426909.511467,7.73711565393982,0.203908437872553,2291852.3451894,9.57496900520314,0.295740613754592,14399791.484312
"771","G0800670970800","08",2517,10.0416468947735,0.0431798008102245,24619579.7069895,10.6456030024156,0.0632810440206887,44380107.2530196,8.59335256450675,0.616218878489942,5395672.72730354,7.82304472982751,0.203908437872553,2497498.0502145,9.05541283476095,0.295740613754592,8564772.379608
"772","G0800670970900","08",1687,10.0852202820398,0.0431798008102245,25716053.2423277,10.5779233732452,0.0632810440206887,41475865.5488033,8.78470711925191,0.616218878489942,6533559.1468849,7.96722787129908,0.203908437872553,2884849.09639635,9.15997253530722,0.295740613754592,9508795.91782379
"773","G0800670971000","08",1342,10.1756950338132,0.0431798008102245,28151205.7990357,10.8415615721626,0.0632810440206887,53987357.778696,8.82150358293651,0.616218878489942,6778448.92702199,8.20569807379255,0.203908437872553,3661755.93055362,9.17937035131819,0.295740613754592,9695046.37751471
"774","G0800670971100","08",1881,9.96924834938795,0.0431798008102245,22900150.9907812,10.4720627474139,0.0632810440206887,37309615.4091561,8.63678475625264,0.616218878489942,5635182.18124826,7.69600327530554,0.203908437872553,2199539.44732336,9.09193897760184,0.295740613754592,8883394.06601239
"775","G0800690000100","08",1544,9.82795762976943,0.0431798008102245,19882755.2244365,10.0790351619893,0.0632810440206887,25184368.2314888,8.69477877292091,0.616218878489942,5971651.33055038,7.2685910464061,0.203908437872553,1434527.84532778,8.99018519053031,0.295740613754592,8023942.71597414
"776","G0800690000201","08",1290,10.1028290370586,0.0431798008102245,26172891.2944059,10.589409464362,0.0632810440206887,41955007.5864298,8.81493664223668,0.616218878489942,6734081.09478878,7.85716409074175,0.203908437872553,2584181.46994051,9.09916360437442,0.295740613754592,8947805.66733815
"777","G0800690000202","08",1041,10.1233722165391,0.0431798008102245,26716126.4821288,10.6968753041437,0.0632810440206887,46714921.6908638,8.87079454694754,0.616218878489942,7120936.64449857,8.30739008153188,0.203908437872553,4053719.28854291,9.16109967586315,0.295740613754592,9519519.70981595
"778","G0800690000300","08",1195,10.2569239286382,0.0431798008102245,30533336.3946255,10.9798426568705,0.0632810440206887,61993589.7551274,9.02854479311571,0.616218878489942,8337717.63570106,8.66470568648127,0.203908437872553,5794738.82933493,9.30099796942925,0.295740613754592,10948940.4655856
"779","G0800690000401","08",839,10.1349770762298,0.0431798008102245,27027969.3279488,10.7784074677225,0.0632810440206887,50683266.129829,8.82830455803212,0.616218878489942,6824706.10803424,8.30108032804461,0.203908437872553,4028221.8450113,9.17822400675929,0.295740613754592,9683938.88157669
"780","G0800690000402","08",1145,10.0328291286642,0.0431798008102245,24403444.3274663,10.4742330177413,0.0632810440206887,37390675.2895138,8.83671485806648,0.616218878489942,6882345.97859809,7.91188311065075,0.203908437872553,2729525.6285666,9.14911088380257,0.295740613754592,9406073.56741273
"781","G0800690000503","08",2620,9.86663263259508,0.0431798008102245,20666784.277953,10.1453538692365,0.0632810440206887,26911190.424644,8.86183634445989,0.616218878489942,7057430.72626482,7.15456491877941,0.203908437872553,1279935.4408163,8.83482828166555,0.295740613754592,6869374.14711481
"782","G0800690000504","08",1325,10.0480438963343,0.0431798008102245,24777576.0093084,10.4920259694738,0.0632810440206887,38061919.771554,8.84310354697461,0.616218878489942,6926455.89826068,7.70723861854554,0.203908437872553,2224391.37653428,9.01815775782395,0.295740613754592,8251561.69537862
"783","G0800690000505","08",1467,10.0376507278939,0.0431798008102245,24521392.0757204,10.5198247167466,0.0632810440206887,39134837.2485517,8.8729629850005,0.616218878489942,7136394.70836104,7.77362384979187,0.203908437872553,2377069.84306616,8.94652302651531,0.295740613754592,7681138.26321261
"784","G0800690000506","08",1191,10.2196392494675,0.0431798008102245,29415872.3378636,10.8143197321543,0.0632810440206887,52536494.6313277,8.97916793955117,0.616218878489942,7936026.11413712,8.21540151445575,0.203908437872553,3697460.51043316,9.08895256044494,0.295740613754592,8856904.1202643
"785","G0800690000600","08",547,9.64661496532934,0.0431798008102245,16585189.8589476,9.9146296098716,0.0632810440206887,21366364.6807983,8.6135733534462,0.616218878489942,5505888.0517346,7.2578832379764,0.203908437872553,1419249.14266761,8.8319914822333,0.295740613754592,6849914.72472346
"786","G0800690000801","08",729,10.1480489033319,0.0431798008102245,27383593.5351427,10.7158074080351,0.0632810440206887,47607758.4126561,8.93567676252903,0.616218878489942,7598276.79092308,8.21025760087365,0.203908437872553,3678489.92644644,9.24791029203157,0.295740613754592,10382845.9146004
"787","G0800690000802","08",540,10.0620466962463,0.0431798008102245,25126972.0004842,10.7170142845339,0.0632810440206887,47665249.7829565,8.77354828772341,0.616218878489942,6461057.53006775,8.091354800231,0.203908437872553,3266109.50003969,9.19187299401075,0.295740613754592,9817020.99189251
"788","G0800690000901","08",2502,10.1315315837765,0.0431798008102245,26935004.9096681,10.5750715717511,0.0632810440206887,41357753.1101274,8.95046409662843,0.616218878489942,7711469.89794678,7.830800589769,0.203908437872553,2516943.60632475,9.14588935826123,0.295740613754592,9375820.41798283
